V034,2024-09-07 00:00:39,19.156565,73.151056,98.44,30.30
V034,2024-09-07 00:02:07,19.156954,73.151760,98.43,31.00
V034,2024-09-07 00:03:23,19.157973,73.152167,98.39,32.29
V034,2024-09-07 00:04:22,19.158478,73.152634,98.35,33.63
V034,2024-09-07 00:06:06,19.159825,73.152082,98.32,33.93
V034,2024-09-07 00:07:36,19.160679,73.152655,98.29,33.81
V034,2024-09-07 00:08:19,19.161615,73.153039,98.25,32.89
V034,2024-09-07 00:10:16,19.161579,73.153643,98.23,31.85
V034,2024-09-07 00:12:13,19.162349,73.153521,98.19,31.47
V034,2024-09-07 00:13:21,19.162254,73.153626,98.17,31.71
V034,2024-09-07 00:14:30,19.163477,73.153492,98.13,31.71
V034,2024-09-07 00:15:28,19.163365,73.154186,98.11,30.85
V034,2024-09-07 00:16:51,19.164302,73.154254,98.08,29.72
V034,2024-09-07 00:18:08,19.164575,73.154643,98.06,29.43
V034,2024-09-07 00:19:51,19.165251,73.155285,98.03,28.49
V034,2024-09-07 00:20:54,19.166476,73.155975,98.01,28.80
V034,2024-09-07 00:21:36,19.167454,73.156013,97.98,28.92
V034,2024-09-07 00:22:13,19.167521,73.156649,97.96,28.87
V034,2024-09-07 00:23:04,19.167867,73.156273,97.92,29.54
V034,2024-09-07 00:24:54,19.168608,73.156968,97.88,30.41
V034,2024-09-07 00:26:33,19.169625,73.157435,97.85,31.43
V034,2024-09-07 00:27:50,19.170307,73.157659,97.82,32.14
V034,2024-09-07 00:29:48,19.170924,73.157548,97.79,32.87
V034,2024-09-07 00:30:25,19.171107,73.158210,97.76,32.35
V034,2024-09-07 00:31:43,19.172061,73.158638,97.72,32.34
V034,2024-09-07 00:33:15,19.172564,73.159199,97.69,32.30
V034,2024-09-07 00:33:48,19.173783,73.159413,97.66,32.83
V034,2024-09-07 00:35:07,19.174256,73.159611,97.64,32.72
V034,2024-09-07 00:36:22,19.174961,73.159715,97.61,33.52
V034,2024-09-07 00:37:39,19.175701,73.160389,97.58,33.16
V034,2024-09-07 00:38:56,19.176136,73.160498,97.55,34.27
V034,2024-09-07 00:40:34,19.176324,73.160412,97.52,33.49
V034,2024-09-07 00:41:27,19.176642,73.161191,97.50,34.37
