V013,2024-09-07 00:06:21,18.691716,73.054173,94.51,42.84
V013,2024-09-07 00:07:49,18.691904,73.054044,94.49,42.12
V013,2024-09-07 00:08:51,18.691814,73.054956,94.46,41.18
V013,2024-09-07 00:10:02,18.692374,73.055173,94.43,41.11
V013,2024-09-07 00:11:28,18.693131,73.056086,94.40,41.34
V013,2024-09-07 00:12:59,18.693267,73.056810,94.37,41.40
V013,2024-09-07 00:14:53,18.694030,73.057706,94.33,42.24
V013,2024-09-07 00:16:40,18.694733,73.057877,94.29,42.01
V013,2024-09-07 00:18:18,18.694668,73.058370,94.27,41.89
V013,2024-09-07 00:18:57,18.695675,73.058506,94.25,40.75
V013,2024-09-07 00:19:46,18.695918,73.058981,94.23,39.53
V013,2024-09-07 00:20:57,18.696484,73.059646,94.20,38.69
V013,2024-09-07 00:22:04,18.696906,73.060270,94.18,38.35
V013,2024-09-07 00:24:03,18.696687,73.061041,94.15,39.06
V013,2024-09-07 00:25:30,18.697053,73.061643,94.10,40.27
V013,2024-09-07 00:26:46,18.697139,73.062279,94.07,40.50
V013,2024-09-07 00:27:18,18.698048,73.062423,94.04,40.14
V013,2024-09-07 00:27:54,18.698603,73.062571,94.01,40.24
V013,2024-09-07 00:29:36,18.698644,73.063489,93.96,40.05
V013,2024-09-07 00:31:14,18.698716,73.063875,93.93,40.82
V013,2024-09-07 00:32:56,18.699363,73.064608,93.89,41.46
V013,2024-09-07 00:34:31,18.700013,73.064569,93.87,41.31
V013,2024-09-07 00:35:25,18.700215,73.065681,93.84,41.42
V013,2024-09-07 00:36:52,18.701060,73.066294,93.81,40.75
V013,2024-09-07 00:37:45,18.701801,73.067291,93.78,40.29
V013,2024-09-07 00:39:10,18.702009,73.067602,93.75,40.29
V013,2024-09-07 00:40:29,18.702266,73.068322,93.73,40.56
V013,2024-09-07 00:41:27,18.702203,73.067981,93.70,40.39
V013,2024-09-07 00:42:22,18.703097,73.068763,93.67,40.58
V013,2024-09-07 00:44:05,18.703496,73.069326,93.65,41.26
V013,2024-09-07 00:44:38,18.704278,73.069615,93.63,41.16
