V001,2024-09-07 00:03:37,18.419980,73.055103,99.36,46.66
V001,2024-09-07 00:05:05,18.419706,73.055331,99.35,47.51
V001,2024-09-07 00:06:59,18.420474,73.055794,99.32,48.50
V001,2024-09-07 00:08:43,18.420457,73.056746,99.29,50.15
V001,2024-09-07 00:10:14,18.420859,73.057498,99.27,50.00
V001,2024-09-07 00:10:54,18.421753,73.057949,99.25,50.95
V001,2024-09-07 00:12:15,18.421737,73.058649,99.23,51.68
V001,2024-09-07 00:14:04,18.422982,73.058434,99.22,52.69
V001,2024-09-07 00:15:07,18.423187,73.058663,99.19,52.78
V001,2024-09-07 00:17:02,18.423960,73.058859,99.17,52.48
V001,2024-09-07 00:17:33,18.424033,73.059801,99.13,53.07
V001,2024-09-07 00:18:30,18.424894,73.060354,99.09,52.55
V001,2024-09-07 00:19:31,18.424589,73.060987,99.05,51.69
V001,2024-09-07 00:21:19,18.424871,73.061240,99.01,51.24
V001,2024-09-07 00:22:59,18.425520,73.062268,98.98,51.35
V001,2024-09-07 00:23:43,18.426133,73.062281,98.94,50.99
V001,2024-09-07 00:24:39,18.426884,73.063295,98.91,50.35
V001,2024-09-07 00:26:11,18.426732,73.063535,98.88,49.30
V001,2024-09-07 00:27:16,18.427626,73.063736,98.86,49.11
V001,2024-09-07 00:28:06,18.427554,73.063668,98.84,49.97
V001,2024-09-07 00:28:45,18.428257,73.064487,98.82,49.60
V001,2024-09-07 00:30:02,18.428637,73.065395,98.80,48.67
V001,2024-09-07 00:30:37,18.428693,73.065941,98.78,47.33
V001,2024-09-07 00:32:18,18.428972,73.066637,98.77,45.88
V001,2024-09-07 00:33:18,18.429347,73.067058,98.74,44.60
V001,2024-09-07 00:33:51,18.430466,73.067647,98.70,44.62
V001,2024-09-07 00:35:46,18.431217,73.067403,98.66,44.47
V001,2024-09-07 00:36:29,18.431782,73.068194,98.63,45.34
V001,2024-09-07 00:37:57,18.431346,73.068171,98.60,44.94
V001,2024-09-07 00:39:51,18.432105,73.068698,98.57,44.38
V001,2024-09-07 00:40:56,18.432037,73.068743,98.53,44.73
V001,2024-09-07 00:42:08,18.432782,73.069265,98.49,45.61
V001,2024-09-07 00:43:11,18.432652,73.070312,98.44,45.78
V001,2024-09-07 00:44:36,18.433446,73.070243,98.41,46.37
V001,2024-09-07 00:45:38,18.433825,73.071113,98.38,46.49
V001,2024-09-07 00:47:35,18.434367,73.070843,98.35,47.47
V001,2024-09-07 00:48:13,18.435012,73.071980,98.32,47.58
V001,2024-09-07 00:48:58,18.435726,73.072724,98.29,48.08
V001,2024-09-07 00:50:19,18.435767,73.073406,98.25,47.92
V001,2024-09-07 00:51:37,18.436220,73.073842,98.23,48.32
V001,2024-09-07 00:53:17,18.436804,73.074155,98.20,48.00
V001,2024-09-07 00:55:04,18.436926,73.074749,98.18,48.54
V001,2024-09-07 00:56:34,18.437382,73.075097,98.16,48.05
V001,2024-09-07 00:57:40,18.438077,73.075683,98.13,48.37
V001,2024-09-07 00:58:40,18.438498,73.075843,98.10,48.88
V001,2024-09-07 00:59:41,18.438593,73.076390,98.07,48.40
V001,2024-09-07 01:01:31,18.439031,73.077099,98.04,48.16
V001,2024-09-07 01:02:19,18.439547,73.077384,98.01,47.44
V001,2024-09-07 01:03:02,18.439501,73.077874,97.98,47.83
V001,2024-09-07 01:04:31,18.439831,73.078291,97.94,48.39
V001,2024-09-07 01:06:00,18.440031,73.078122,97.90,48.77
V001,2024-09-07 01:07:26,18.441311,73.078895,97.86,49.82
V001,2024-09-07 01:09:06,18.441846,73.079243,97.82,50.89
V001,2024-09-07 01:10:07,18.441941,73.079816,97.78,51.57
V001,2024-09-07 01:11:07,18.442064,73.080558,97.74,51.82
V001,2024-09-07 01:12:17,18.442063,73.080565,97.71,51.30
V001,2024-09-07 01:13:06,18.442444,73.081557,97.69,50.82
V001,2024-09-07 01:14:29,18.442749,73.081855,97.67,50.56
V001,2024-09-07 01:16:28,18.443931,73.081886,97.64,51.03
V001,2024-09-07 01:17:43,18.444774,73.081886,97.61,51.30
V001,2024-09-07 01:19:21,18.445111,73.082280,97.57,52.21
V001,2024-09-07 01:20:19,18.445465,73.083306,97.54,51.97
V001,2024-09-07 01:21:40,18.445657,73.083654,97.50,52.36
V001,2024-09-07 01:23:18,18.446479,73.084551,97.47,53.21
V001,2024-09-07 01:25:10,18.446599,73.084301,97.44,52.92
V001,2024-09-07 01:26:21,18.447446,73.085038,97.41,52.44
